grant_id,grant_val
10567134,"81571596, 81601044 and 81771279"
10567138,"GK201906010, GK201701009 and GK201603110"
10567274,102TMU-SHH-02
10567396,RF-2016-02361040
10567400,GR-2016-02361041
10567404,TICHEP
10567408,RIFT
10567412,IG1278
10567416,Intramural grant
10567556,186619/Ι2
10567698,SO: 90056100
10568078,2017R1C1B1006732
10568082,2017R1A2B4010467
10568182,ED 181/9-1
10568186,EXC 2180
10568190,NA
10568194,NA
10568592,50WB1924
10568834,P30 CA076292
10568838,NIH/NCI U54CA143970-05
10568966,PG/2018/0494374
10569154,P1GEP3_174791
10569158,707404
10569396,51208507
10569500,FA1403 POSITIVe
10569504,AGL2016-76832-R
10569794,TK141
10569798,Reference UID/CTM/50025/2019
10569802,FCT/MCTES
10569806,IUT 194
10569940,19H03215
10570016,GROPROGRAM2017
10570102,2017R1D1A3B03027867
10570218,17-321
10570614,"2017R1A2B4003617, 2016R1A5A1009405, 2017K1A3A1A19071083, 2018R1E1A2A02058946, and 2019R1I1A1A01062414"
10570706,2016YFD0500501
10570710,none
10570714,ASTIP-IAS07
10570830,.
10570834,G1100235
10571040,2017R1D1A1B03028188
10571216,AA012153
10571444,2018YFB0905703
10571448,GEIRI-SKL-2018-009
10571736,No. U1606403
10571740,No. 31700704
10571744,No. ZR2017BC092
10571748,No. 201964019
10571864,PBRF
10571868,10/08
10571872,06/06
10571876,ACS
10572128,2017A030313295
10572132,JCYJ20160422170026058
10572136,JCYJ20160520175255386
10572140,KQJSCX20170727101318462
10572348,R21EB025270
10572352,R00CA201603
10572356,R01EB028143
10572360,Award# 1332249
10572466,Industry Fellowship
10572470,EP/N006399/1
10572626,IRN5803PHDW02
10572630,114/2560
10572634,2562
10572904,"11904039, 51802034, 11344010, 11404044, 51472036"
10572908,"106112017CDJQJ308821, 2018CDJDWL0011, 2019CDXYFXCS0006, 2019CDQYCL003, 2019CDXYFXCS0005"
10572912,S201910611482
10573038,51622509
10573042,51902240
10573046,B13044)
10573050,41423020111
10573162,R01 DE026122
10573166,R01DE26122
10573502,DPI2017-88438-R
10573506,PI17/01726
10573510,RD16/0008/020
10573514,RD16/0008/029
10573860,WKO #10000379
10573864,No. PJ01324302
10573994,2016B070704010
10573998,2016B010124010
10574294,F31 AI122592
10574866,SR-Tiget Core Grant
10574972,AI082639
10574976,OPP1110953
10575140,FWF-P29304-B22
10575386,1
10575480,GA 1755/1-2
10575580,2107C37002
10575702,18H01982
10575800,NA
10575888,ST.A210.16.039
10576090,91648207
10576094,61673068
10576366,31671857
10576542,-
10576546,-
10576550,-
10576554,-
10576558,I3089_B28
10576562,17011
10576708,RTI2018-098027-B-C22
10576712,ESR_R&S_DF-000003/2017-006704
10580264,G0800270
10580268,RG/18/13/33946
10580272,CS/13/1/30327
10580276,MC_UU_00011/1
10580280,NIHR-RP-PG-0310-1004
10580284,MC_UU_12013/1
10580288,RL1 MH083268
10580292,SP/09/002
10580296,MR/M013138/1
10580300,R01 HL087679
10580304,BTRU-2014-10024
10580308,FS/18/23/33512
10581230,P30 CA008748
10581234,R01 AI137269
10581238,U01 AI124275
10581520,R01 GM115931
10581584,R37 AI021150
10581588,U19 AI113170
10581798,HHSN268201300026C
10581802,KL2 TR002737
10581806,HHSN268201300025C
10581810,HHSN268201300027C
10581814,HHSN268201300029C
10581818,HHSN268200900041C
10581822,HHSN268201300028C
10582416,R01 EB024058
10582420,R01 HD072080
10582424,R01 NS053603
10582498,R35 GM133805
10582502,076113
10582506,R01 DK047482
10582510,T32 GM083937
10582514,P01 HL045522
10582518,R01 DK053889
10582522,T32 GM007617
10582526,R01 HL113323
10582530,085475
10582534,C06 RR020547
10582538,090355
10583976,R01 DC014589
10583980,U01 NS098981
10584512,310030B_166595
10584516,ERC-2011-ADG 293660
10584520,CRC 889 'Cellular mechanisms of sensory processing' TP C07
10584524,ERC-2018-CoG 819496
10584668,1UM1HG008901
10584672,R01 HD040647
10584676,NS034389
10584680,R35 NS097404
10584684,SFARI 240432
10584688,NS081706
10584692,NS097404
10584850,20286
10584854,PRIN 2015795S5W
10584998,R01 DK046718
10585154,Università di Pisa
10585990,P50 CA196516
10585994,R01 CA154475
10586598,S10 RR025080
10586602,S10 OD018142
10586606,U24 GM116788
10586610,R01 GM109524
10586614,U24 GM116792
10586618,R01 GM082946
10586872,K08 CA230188
10586876,L30 CA134161
10586880,P50 HG007735
10590858,MR/S001751/1
10590984,R00 CA207729
10590988,K99 CA207729
10590992,R01 AG033082
10590996,R01 NS085054
10591000,R01 EY014061
10592720,10/62/03
10593352,HI17C1134
10593598,NRF-2017R1A2B4005136
10593786,150108
10594110,HI13C2098
10594280,918003-4
10594284,HI17C180
10594288,HI17C187
10594292,H-GUARD_2014M3A6B2060509
10594768,2017R1C1B5017635
10594950,17-15-012-03
10595110,PG/15/47/31591
10595114,British Heart Foundation
10595118,FS/18/13/33281
10595122,Wellcome Trust
10595126,209220/Z/17/Z
10595130,Wilderness Medicine Society
10595472,Swiss National Science Foundation
10595476,Swiss National Science Foundation
10595480,Swiss National Science Foundation
10595484,Swiss National Science Foundation
10595488,Swiss National Science Foundation
10595492,Swiss National Science Foundation
10597392,K24 DK093699
10597396,R01 DK118038
10597400,R01 DK120861
10597404,R01 MD013826
10598380,R01 AR036819
10598384,R21 GM056179
10599262,G12 MD007582
10599266,G12 RR003020
10599270,P20 MD006738
10599274,U54 MD007582
10599380,BB/S009566/1
10599384,G0801878
10599388,MR/P010091/1
10599708,SC3 GM089562
10605582,R01 HL118171
10606080,P30 AG028747
10606084,R01 AG034161
10606088,T32 AG000194
10606092,Z01 AG000194
10607200,001
10607422,K99 MH110343
10607426,T32 AI007392
10607430,T32 AI007001
10607434,R01 MH098690
10607438,R00 MH110343
10607604,K23 MH092530
10609472,R01 GM069445
10609476,R35 GM128779
10609580,P 30051
10609692,100586
10610304,BB/G008272/1
10610308,BB/H004971/1
10610312,BB/L004259/1
10611248,R01 CA172660
10611920,U24 CA144025
10612818,P30 GM124165
10612822,S10 OD021527
10612826,S10 RR029205
10613196,R01 CA221289
10613200,R01 HL071818
10613204,R01 HL122416
10615549,R01 CA184101
10617257,P51 OD011107
10617261,R01 AG033590
10617265,R37 AG033590
10617433,I01 BX002526
10617437,IK6 BX004476
10617441,R01 DK107739
10617445,R01 DK116306
10626895,R37 CA218707
10630303,09/3005/09
10630663,R21 AG053161
10630743,P01 CA240239
10633285,R43 EY023460
10648015,001
10661841,001
10662083,R00 NR010813
10664493,UL1 TR001064
10666583,R01 DA031189
10666587,R41 CA156901
10666591,R42 CA156901
10667075,R00 CA194318
10667079,T32 CA190216
10669731,MC_U123160651
10669735,MC_UU_00024/1
10672137,P50 AR070590
10672299,R01 GM120162
10672403,P2C HD041025
10672475,UL1 TR002494
10675207,ERC-2016-CoG 725780
10675211,ERC-2017-AdG 787355
10675215,MR/P006639/1
10675219,MR/N026063/1
10675223,M 2416
10675227,Lise-Meitner program M 2416
10675425,R21 NS104781
10675429,Simons Collaboration on the Global Brain (#543005)
10675433,NS104781
10675607,Postdoctoral fellowship
10675611,W911NF-13-1-0390
10676025,P20 GM103472
10676029,R01 MH117107
10676033,P30 GM122734
10676037,K24 MH102743
10676041,R01 MH092301
10676045,U01 MH110008
10676049,U01 MH111826
10676053,R01 EB020407
10676057,R01 EB005846
10676061,R01 MH094524
10677231,R01 MH115860
10678243,950-228295
10678527,KL2 TR002490
10678613,UL1 TR000135
10678701,U54 GM104942
10683375,R01 GM069668
10683379,P30 EY008098
10683383,R01 EY022898
10683387,R01 GM063569
10683391,R01 EY026533
10687221,I01 BX001919
10687225,P30 CA016042
10687229,R01 CA187678
10687481,F31 DK107216
10687485,R01 DK054364
10687489,R37 DK054364
10687493,T32 HD060549
10687753,R01 HL094585
10687757,R01 HL117843
10691045,P01 AI097092
10691049,HHSN272201400005C
10691139,MR/S001255/1
10691143,R01 MH100470
10691147,U19 MH095699
10691557,Danish Agency for Science Technology and Innovation
10691561,Novo-Nordic Foundation
10691719,R01 AR068278
10692079,R34 MH094535
10692083,R01 MH108657
10695519,R01 CA138962
10695523,U01 CA138962
10695617,R01 MH109464
10695621,R56 AG058745
10695625,R01 MH113234
10695629,K23 DC016912
10695633,P30 AG062421
10695637,R21 AG061743
10695725,R01 CA133235
10695729,R03 CA191463
10695733,R01 DK095873
10695737,R21 DK080970
10698443,MR/L002736/1
10698447,MR/L008335/1
10698451,MR/M008797/1
10698455,G1100196
10698459,MR/S002782/1
10698611,MR/N008405/1
10698985,209811
10699431,R01 MH115554
10699523,P30 EY012196
10699527,R01 EY025670
10699531,S10 RR021110
10699535,P41 EB015896
10699721,R01 CA166309
10699725,R01 CA213149
10699729,R01 EB023232
10699915,R01 ES026219
10700507,R01 ES029082
10704123,P30 CA016672
10704127,R01 CA184843
10705503,MC_PC_14128
10705507,BB/L50239X/1
10706177,R01 AI033144
10706181,R37 AI048793
10706983,U01 HL116330
10707223,T32 MH019927
10707227,K08 AA025011
10707231,K23 MH112889
10707235,R21 MH113183
10707239,R34 MH101272
10708911,SCHE 1825/3-1
10709167,XCL-029
10709171,BK20140606
10709175,BK20180714
10709281,P20 MD002288
10709285,P30 AI050409
10709289,P30AI050409
10709293,R00DA041494
10709297,P20MD002288
10709301,R00 DA041494
10709305,R01 MH100021
10709309,U54MD002266
10709313,K24 DA040489
10709317,K99 DA041494
10709321,U54 MD002266
10709325,P30 MH116867
10709329,K99DA041494
10709333,P30MH116867
10709337,R01MH100021
10709583,31500313
10709587,KJ2019A0193
10709591,2017H107
10709595,gxyqZD2016035
10709599,2018yjs-6
10709839,Ateneo
10709843,000
10710633,2015CB150200
10710637,U1304303
10710641,31500237
10710645,2016YFD0100500
10710649,CAAS-ASTIP-OCRI
10710891,11772056
10711067,No. 2018YFD0600304
10711403,NRF-2018R1A2A2A05018505
10711543,SNN-125637
10711547,BME FIKP-BIO
10711551,CM 1303 (SysBiocat)
10711555,P37_273 (NEMSyB)
10711559,NTP-NFTÖ-18-B-0379
10711691,41412030201
10711695,"51779057, 51709061, 51609047"
10711801,KH124472
10712055,200228
10712125,"173023, 173020 and 173041"
10712313,UMO-2012/05/N/NZ9/01399
10712699,2013R1A1A1008431
10713071,POIR.04.01.02-00-0016/16
10713217,030079
10713503,81472983
10713855,LM012772-01A1
10713945,001
10713949,303188/2016-2
10714129,156362
10714289,20180101244JC
10714293,31272528
10714297,31772700
10714301,NCET-12-0232
10714733,IP-2014-09-6897
10714843,HI16C1118
10714847,2014009392
10715013,143317
10715143,N/A
10715147,JP16K11271
10715151,N/A
10715155,N/A
10717071,Key Discipline Group Development Fund of Health and Family Planning Commission
10717075,Science and Technology Development Fund of Pudong New District
10717079,Interdisciplinary Program of Shanghai Jiao Tong University
10720120,SCAF/17/03
10720244,P30 AG028747
10721560,R01 EB022612
10721564,R01 CA204446
10721568,S10 OD016310
10721572,T32 GM075766
10721576,TL1 TR001880
10727054,K01 AG049152
10734456,I01 RX000381
10734460,R01 DK106415
10735766,ISU-157466
10738188,T32 AG033534
10739118,UL1 TR002649
10741030,P30 MH097488
10741034,U01 PS003304
10744552,K01 DA041620
10744556,R01 LM012816
10747304,T32 HD007014
10751040,T32 GM008169
10751468,U41 HG009649
10761614,DRF-2016-09-088
10762658,RP-PG-1214-20003
10762882,P30 CA008748
10764854,EME/13/179/01
10765140,U24 EB028980
10769964,MR/R009791/1
10769968,NMRC/TCR/006-NUHS/2013
10770110,ANR-18-CE35-0009
10770114,Goff Lab
10770118,2014-0670
10770122,BLUECANCER
10770126,K22 CA226047
10770130,EXROP
10770134,K22 CA226047
10770138,FONDECYT1180705
10770578,NRF-2018R1C1B5085134
10771004,NCC-1710871-2
10771008,H1731340-1
10771100,1910110-1
10771558,NRF-2018M3A9H3021707
10771640,NRF-2018M3A9H3021707
10771722,NRF-2017R1C1B5016851
10771868,1710871-3
10771872,HI17C1018
10772916,R01 AG054476
10772920,R01 AG017917
10773984,R01 MH112760
10775852,R01 AG051995
10775856,R01 ES028218
10775860,F32 ES027306
10775864,P40 OD010440
10776000,R01 CA215157
10776216,R35 GM118037
10776462,K24 NS088568
10776466,R01 EB009282
10776470,R01 MH099645
10776474,R01 NS062092
10777252,R01 DK072381
10777256,R37 DK039773
10777710,R24 AG048081
10778376,R21 CA205794
10778380,R00 HG007940
10778384,P30 CA016520
10778388,R21 CA179695
10778392,R01 CA204261
10778638,R01 EY025362
10778642,R21 EY023079
10778646,P30 EY003790
10778938,R01 DK099512
10778942,R01 HL118601
10778946,R01 DK102696
10778950,R01 HL140574
10778954,UL1 RR025758
10778958,R01 HL094806
10778962,R01 DK105072
10779078,P30 EB009998
10779082,P30 CA091842
10779086,R01 GM133841
10779090,R01 CA240993
10779094,R01 GM126218
10779640,R01 CA030488
10779644,R37 CA030488
10779872,R21 DC016241
10779988,P01 AI097113
10779992,T32 HD007009
10779996,T32 HL007237
10780000,56006772
10780338,R01 GM072024
10780342,U54 CA209992
10780454,T32 NS007224
10780458,R01 NS083846
10780462,UL1 TR001863
10780466,T32 NS041228
10780470,P30 DA018343
10780474,R01 NS102257
10780478,S10 OD018034
10780482,RF1 NS110354
10780924,K12 DA000167
10780928,P50 DA036151
10780932,U54 DA036151
10781278,K01 DA037950
10781282,T32 DA007209
10781452,IK2 HX001796
10781456,UL1 RR025780
10782796,P20 GM121176
10782800,R01 AI042999
10782804,R37 AI042999
10782964,K23 HL136843
10784166,PJT-148602
10784672,MC_UU_12015/4
10784772,FRN149784
10784986,T42 OH008455
10784990,R25 TW009345
10784994,P30 CA046592
10786348,MC_UU_00019/2
10786352,MR/J000175/1
10786518,HHSN268201600003C
10786522,UL1 TR001863
10786526,HHSN271201100004C
10786530,K23 HL140081
10786534,HHSN268201600002C
10786538,HHSN268201600004C
10786542,HHSN268201600018C
10786812,R01 HL139918
10787498,MC_PC_13043
10787502,MR/K006525/1
10788432,K24 AG055693
10788436,P30 CA008748
10788440,R03 AG045090
10789038,R61 HL137077
10789042,R01 HL123771
10789046,R01 HL142587
10789050,T32 HL129949
10789054,R33 HL137077
10790830,KEP-Msc-6-135-39
10791066,24390403
10791070,26670791
10791074,15H05008
10791078,18K16521
10791326,LIDER/34/0122/L-9/17/NCBR/2018
10791330,UMO-2016/23/B/NZ7/01288
10791334,POWR.03.02.00-00-I026/16
10791440,7451016F
10791444,7650818
10791448,FDC 2016-141
10791590,2015/17/N/NZ9/01136
10791690,MOST 105-2410-H-845-015
10791694,106-CCH-IRP-100
10791936,HI13C0016
10791940,NRF-2018R1A5A2024418
10791944,HHSN26S201300057C
10792414,71773076
10792418,71673186
10792604,No.SP2019/50
10792608,NR.CZ.02.2.69/0.0./0.0./16_027/0008463
10792612,VEGA 1/0164/17
10792616,VEGA 1/0146/18
10792802,19H02848
10792806,18H04542
10792960,FPU14/02518 and FPU13/01993
10792964,SOMM17/6107/UGR
10793542,"PI15/01983, PI18/01777, CIBERCV, CIBERDEM and CIBEROBN"
10793696,NORTE-01-0145-FEDER-000038
10793858,18K13863
10793952,LyriCAN: INCa-DGOS-Inserm_12563
10794140,P20 GM121316
10794144,P20GM121316
10794148,P30 CA036727
10794152,5T32CA009476-23
10794382,18ae0101016s0505
10794558,2017YFB1401203
10794562,61673055
10794566,61673056
10794570,2019TQ0002
10794670,BK20160474
10794674,18KJB460031
10794678,2018M642337
10794682,51705450
10794774,31702253
10794778,31672557
10795034,2018KJ194
10795038,18JCYBJC86600
10795042,2018051
10795154,ANR-13-ISV1-0001-01
10795158,ANR-11-IDEX-0003-01
10795162,FCTANR/BEX-BCM/0001/2013
10795166,SFRH/BD/103155/2014
10795170,IF/01097/2013
10795174,FWF P26127-B20
10795178,FunKeyGut 741623
10795182,Rural & Environment Science & Analytical Services
10795186,LISBOA-01-0145-FEDER-007344
10795476,R01 CA138421
10795480,T32 CA059366
10795484,CA138421
10795488,CA059366
10795738,BK20181401
10795742,21878160
10795746,2016YFD0600801
10795990,Tufts Collaborate Grant
10796136,972216
10796140,16/107/05
10796426,18-29-13023
10796430,19-04-00092
10796434,19-34-80008
10796550,grant agreement #675325.
10796824,PI15/00546 and PI17/00772
10797350,10062163
10797574,2017-008
10797578,N12-2017
10797582,17E01598/17P04324
10797720,JEMELAR
10797724,PI16/00735
10797852,"2015R1C1A2A01055691, NRF-2017R1D1A1B03029565"
10797964,DE-AR0000822
10797968,N/A
10798054,HL-125816
10798058,N/A
10798062,N/A
10798066,N/A
10798070,N/A
10798074,N/A
10798078,NNF14OC0012345
10798082,N/A
10798086,N/A
10798090,N/A
10798094,N/A
10798360,81673826
10798480,P30 CA047904
10798484,P50CA228992
10798488,5R01CA211913
10798818,21/2/12.06.2019.
10798948,1300/53/13.01.2017
10799114,KWF-DDHK 2013-6072
10799334,SFB 1261
10799536,2017R1A2B2006839
10799540,2016R1D1A1B03931766
10799544,800-20160092
10799780,None
10800138,"This research work is fully supported by the Deanship of Scientific Research at Majmaah University, Saudi Arabia."
10800274,2015R1D1A1A09057667
10800278,2019R1A6A3A01096512
10800358,11772267
10800362,51706187
10800478,"No. 848642E, 878205J, 912422E"
10800482,DEC-2015/18/M/ST5/00635
10800486,35501/2016
10800924,PhD scholarship
10801040,dilating versus stenosing arterial disease (DIVERS)'
10801044,Development of novel non-invasive diagnostics for aneurysms (Aneudia)
10801200,Vice Deanship of Scientific Research Chairs
10801322,Z01 AG000657-08
10801406,23659161
10801410,18•06255
10801584,LO1503
10801854,FC#8/2016 (OM) and FFC#3/2018 (DB)
10802094,No. 31172184
10802098,No.19JK1004
10802102,No.20190208
10802106,No. 17GK22
10802680,K/ZDS/006875
10802832,NTUT-TMU-101-13
10803292,OOP-110788
10803296,MOP-114875
10803300,PJT-148562
10803304,PJT-149092
10803308,PJT-159693
10803404,DOR1780348
10803988,2017YFD0502002
10804114,215695
10804176,JC2018005
10804504,STTR-1720698
10804718,2016A030313520
10804722,PCFM-2017-02
10804726,2017-24
10804730,2017KTSCX007
10804820,"2014R1A2A1A11054432, NRF-2017M3A9C8027975, and NRF-2018R1D1A1B07048830"
10804824,HY-2018
10804990,HI13C0715
10805096,2017R1C1B2004976
10805614,ANR-16-CE37-0003-02 Amedyst
10806380,DID S2014-17
10806492,66/2018
10806792,2016CFB615
10806796,CZY19029
10806800,XTZ15013
10806804,no
10806930,T32 CA009531
10806934,R21 CA178117
10807080,031A360D
10807724,contract number PPRND-1507-31321
10807728,n/a
10808218,"(art. 1, commi 295 e seguenti, della Legge 11 dicembre 2016)."
10808564,LV-150316-4
10808668,1/270745/2/NCBR/2015
10808768,825647
10808772,"16FMD01K, 16FMD02 and 16FMD03"
10808984,Grant FAR 2016
10808988,Nanomedicine for BBB-crossing in CNS oncologic pathologies
10808992,PhD fellowship
10809330,2017YFD0500702
10809334,31772725
10809338,31530074
10809718,19ak0101043j0605
10809722,19dk0207043j0602
10809726,19km0405201j0504
10809730,19ak0101043j0605
10809734,19ek0109278j0103
10809816,125440785
10809908,SFB-TR32
10810318,CF14/41
10810322,CA150132
10810326,GNT1145028
10810330,Hudson-Monash Paediatric Precision Medicine Program
10810334,MCRF17014
10810672,31802047
10810676,NYKJ-2016-08
10810680,2015BAD03B01-10
10810892,No. CARS-40-S20
10810896,No. 2016KTL02-18
10811022,17-04-01136
10811318,1U01CK000509
10811414,"KMU-Q104, MOST 105-2320-B-037-012"
10811602,159580
10812098,R01 AI099123
10812102,R01 AI127744
10812106,"R01 AI27744, R21 AI140569"
10812280,HI17C2067
10812284,2017M3A9E4077232
10812392,1526/39/18.01.2019 PCD
10812396,PN-III-P3-3.1-PM-RO-MD-2016-0058 project number 28 BM
10812400,PN 19 35 02 01
10812856,FDN-143262
10812860,375597
10812864,HHSN275201300006C
10812868,MGC-13299
10813238,AZ 20014/340
10813750,SfTI Challenge
10813828,712921
10813832,N/A
10814160,ZR2017LB020
10814164,2019GNC106054
10814168,ts201712060
10814388,NRF-2019R1H1A1080165
10814392,21A20131600011
10814396,10080513
10814400,NRF-2018H1A2A1063117-Global Ph. D. Fellowship Program
10814540,31771862
10814656,"61575080,61675090,216766115"
10814908,R01DK121159
10814912,R03DK118304 (
10814916,R01 DK121159
10814920,K01 DK103953
10814924,K01DK103953
10815150,17-75-20250
10815272,No. 2018A030313094
10815276,No. 20185071521641
10815280,No. 81303155
10815284,No. 2018GkQNCX050
10816194,Program Grant
10816380,"31600278, 81573687"
10816384,201602880
10816840,MOST 108-2221-E-027 -095 -MY2
10817098,CTQ2015-64801-R
10817102,PROMETEO/2018/076
10817106,CTQ2015-64802-R
10817390,P41 GM103311
10817508,NRF-2017R1A2A1A05000878 and NRF-2018R1A5A2023127
10817732,Research Group Linkage Programme
10817972,H2020 CA COST Action CA15114
10818168,18-161011166
10818264,18-19-00512
10818430,17K15093 and 19K06665
10818434,No grant number
10818538,No.20190201077JC
10818542,No.21102055
10818718,Gavin and Ann Kellaway Medical Research Fellowship
10818788,K112317
10818792,GINOP-2.3.2-15-2016-00008
10823480,R01 CA160069
10825989,RL5 GM118978
10825993,TL4 GM118980
10825997,UL1 GM118979
10827567,U10 CA180794
